lambda_adv,adv_c,val_accuracy,val_f1,val_AAE_FPR,val_AAE_FNR,val_AAE_TPR,val_AAE_acc,val_AAE_pos_rate,val_SAE_FPR,val_SAE_FNR,val_SAE_TPR,val_SAE_acc,val_SAE_pos_rate,val_FPR_gap,val_FNR_gap,val_TPR_gap,val_mean_FPR,val_mean_FNR,val_abs_balance,val_DIfav,val_DIunfav,test_accuracy,test_f1,test_AAE_FPR,test_AAE_FNR,test_AAE_TPR,test_AAE_acc,test_AAE_pos_rate,test_SAE_FPR,test_SAE_FNR,test_SAE_TPR,test_SAE_acc,test_SAE_pos_rate,test_FPR_gap,test_FNR_gap,test_TPR_gap,test_mean_FPR,test_mean_FNR,test_abs_balance,test_DIfav,test_DIunfav,elapsed_sec,test_score,val_score
0.15,10.0,0.8590872698158527,0.8543046357615894,0.2222222222222222,0.1021505376344086,0.8978494623655914,0.8826291079812206,0.812206572769953,0.1021775544388609,0.20501138952164,0.7949886104783599,0.8542471042471043,0.3957528957528957,0.1200446677833612,0.1028608518872314,0.1028608518872314,0.1621998883305415,0.1535809635780243,0.0086189247525172,0.3107891172373058,2.052307288116507,0.8206565252201762,0.8190630048465266,0.4074074074074074,0.1129032258064516,0.8870967741935484,0.8497652582159625,0.8262910798122066,0.1605351170568562,0.2191780821917808,0.7808219178082192,0.8146718146718147,0.4227799227799227,0.2468722903505512,0.1062748563853292,0.1062748563853291,0.2839712622321317,0.1660406539991162,0.1179306082330155,0.300940532101689,1.954423603738853,375.8,0.31092957252588993,-0.06378080079716897
0.25,0.1,0.8518815052041633,0.847233691164327,0.1851851851851851,0.0967741935483871,0.9032258064516128,0.892018779342723,0.812206572769953,0.1139028475711892,0.214123006833713,0.785876993166287,0.8436293436293436,0.3986486486486486,0.0712823376139959,0.1173488132853259,0.1173488132853258,0.1495440163781872,0.15544860019105,0.0059045838128628,0.3122856940209452,2.0373994873661325,0.8318654923939152,0.8292682926829268,0.4814814814814814,0.1021505376344086,0.8978494623655914,0.8497652582159625,0.8450704225352113,0.1387959866220735,0.2168949771689497,0.7831050228310502,0.8281853281853282,0.4111969111969112,0.3426854948594079,0.1147444395345411,0.1147444395345411,0.3101387340517775,0.1595227574016791,0.1506159766500983,0.2631262943074307,2.055147738157625,160.69,0.4299048985832757,-0.09908066175235897
0.25,0.5,0.8518815052041633,0.847986852917009,0.1851851851851851,0.1021505376344086,0.8978494623655914,0.8873239436619719,0.8075117370892019,0.1189279731993299,0.20501138952164,0.7949886104783599,0.8445945945945946,0.4054054054054054,0.0662572119858551,0.1028608518872314,0.1028608518872314,0.1520565791922575,0.1535809635780243,0.0015243843857667,0.3237302549054244,1.9918622356874292,0.8270616493194556,0.8255250403877221,0.4444444444444444,0.0967741935483871,0.9032258064516128,0.8591549295774648,0.8450704225352113,0.1521739130434782,0.2168949771689497,0.7831050228310502,0.8204633204633205,0.4189189189189189,0.2922705314009661,0.1201207836205626,0.1201207836205626,0.2983091787439613,0.1568345853586684,0.1414745933852929,0.2666229891882175,2.017264831446118,115.73,0.38237149881813803,-0.1098251413478083
0.25,1.0,0.8566853482786229,0.851698425849213,0.2222222222222222,0.1021505376344086,0.8978494623655914,0.8826291079812206,0.812206572769953,0.1038525963149078,0.2095671981776765,0.7904328018223234,0.8513513513513513,0.3947876447876448,0.1183696259073143,0.1074166605432679,0.1074166605432679,0.163037409268565,0.1558588679060426,0.0071785413625224,0.3102934408224699,2.0573251542195177,0.8286629303442754,0.8274193548387097,0.4814814814814814,0.0913978494623656,0.9086021505376344,0.8591549295774648,0.8544600938967136,0.1505016722408027,0.2146118721461187,0.7853881278538812,0.8223938223938224,0.4189189189189189,0.3309798092406787,0.1232140226837531,0.1232140226837531,0.3159915768611421,0.1530048608042421,0.1629867160568999,0.2504640201465073,2.0396788851288528,145.64,0.4503613198914742,-0.06122141443394552
0.25,3.0,0.855084067253803,0.8512736236647493,0.1851851851851851,0.0913978494623656,0.9086021505376344,0.8967136150234741,0.8169014084507042,0.1155778894472361,0.20501138952164,0.7949886104783599,0.8465250965250966,0.4034749034749035,0.069607295737949,0.1136135400592744,0.1136135400592744,0.1503815373162106,0.1482046194920028,0.0021769178242078,0.3069419703319604,2.024664684639721,0.8278622898318655,0.8267526188557615,0.4814814814814814,0.1129032258064516,0.8870967741935484,0.8403755868544601,0.8356807511737089,0.1521739130434782,0.2054794520547945,0.7945205479452054,0.8252895752895753,0.4237451737451737,0.3293075684380032,0.0925762262483429,0.0925762262483429,0.3168276972624798,0.159191338930623,0.1576363583318567,0.2851503162979569,1.9721303821974756,265.12,0.43044349214086874,-0.1062771701352393
0.25,10.0,0.8526821457165733,0.8474295190713101,0.1851851851851851,0.1075268817204301,0.8924731182795699,0.8826291079812206,0.8028169014084507,0.1088777219430485,0.214123006833713,0.785876993166287,0.8465250965250966,0.3957528957528957,0.0763074632421366,0.1065961251132828,0.1065961251132828,0.1470314535641168,0.1608249442770715,0.0137934907129546,0.3263285730991709,2.028581192300132,0.8326661329063251,0.8291087489779232,0.4444444444444444,0.1129032258064516,0.8870967741935484,0.8450704225352113,0.8309859154929577,0.1337792642140468,0.2191780821917808,0.7808219178082192,0.8301158301158301,0.4073359073359073,0.3106651802303976,0.1062748563853292,0.1062748563853291,0.2891118543292456,0.1660406539991162,0.1230712003301294,0.2851768543890285,2.0400506808430787,378.34,0.3506546256428995,-0.0979222942988156
0.4,0.1,0.8518815052041633,0.8469809760132341,0.2222222222222222,0.086021505376344,0.913978494623656,0.8967136150234741,0.8262910798122066,0.1105527638190954,0.2209567198177676,0.7790432801822323,0.8426640926640927,0.3938223938223938,0.1116694584031267,0.1349352144414235,0.1349352144414235,0.1663874930206588,0.1534891125970559,0.0128983804236029,0.2865643922702975,2.098131218011781,0.8366693354683747,0.8338762214983714,0.3703703703703703,0.0967741935483871,0.9032258064516128,0.8685446009389671,0.8356807511737089,0.1371237458193979,0.2146118721461187,0.7853881278538812,0.8301158301158301,0.4111969111969112,0.2332466245509723,0.1178376785977316,0.1178376785977316,0.2537470580948842,0.1556930328472529,0.0980540252476313,0.279073342447275,2.032312763289207,138.69,0.2372786532151238,-0.0377085316297508
0.4,0.5,0.8526821457165733,0.8484349258649094,0.1481481481481481,0.1075268817204301,0.8924731182795699,0.8873239436619719,0.7981220657276995,0.117252931323283,0.20501138952164,0.7949886104783599,0.8455598455598455,0.4044401544401544,0.030895216824865,0.0974845078012099,0.0974845078012099,0.1327005397357156,0.1562691356210351,0.0235685958853194,0.3389716959389895,1.973399617301853,0.8318654923939152,0.8300970873786407,0.5185185185185185,0.1129032258064516,0.8870967741935484,0.8356807511737089,0.8403755868544601,0.1421404682274247,0.2054794520547945,0.7945205479452054,0.831081081081081,0.4179536679536679,0.3763780502910937,0.0925762262483429,0.0925762262483429,0.3303294933729716,0.159191338930623,0.1711381544423485,0.2742469140590071,2.01069073244911,89.58,0.4860609890822038,-0.13740819513052444
0.4,1.0,0.855084067253803,0.8500414250207126,0.1851851851851851,0.0913978494623656,0.9086021505376344,0.8967136150234741,0.8169014084507042,0.1072026800670016,0.2164009111617312,0.7835990888382688,0.8465250965250966,0.3938223938223938,0.0779825051181835,0.1250030616993656,0.1250030616993656,0.1461939326260934,0.1538993803120484,0.0077054476859549,0.3020543594200433,2.0742888178071017,0.833466773418735,0.8317152103559871,0.4074074074074074,0.0913978494623656,0.9086021505376344,0.8685446009389671,0.8450704225352113,0.1454849498327759,0.2123287671232876,0.7876712328767124,0.8262548262548263,0.416988416988417,0.2619224575746315,0.120930917660922,0.120930917660922,0.2764461786200916,0.1518633082928266,0.124582870327265,0.2657401316232672,2.026604020256624,112.8,0.31482122069718554,-0.09653158247648669
0.4,3.0,0.8566853482786229,0.8521882741535921,0.1851851851851851,0.0913978494623656,0.9086021505376344,0.8967136150234741,0.8169014084507042,0.1088777219430485,0.2095671981776765,0.7904328018223234,0.8484555984555985,0.3976833976833976,0.0763074632421366,0.1181693487153109,0.1181693487153109,0.1470314535641168,0.150482523820021,0.0034510702559042,0.3039906052816149,2.054150091927026,0.8310648518815053,0.8283157038242474,0.4074074074074074,0.1075268817204301,0.8924731182795699,0.8544600938967136,0.8309859154929577,0.1421404682274247,0.2168949771689497,0.7831050228310502,0.8262548262548263,0.4131274131274131,0.2652669391799827,0.1093680954485196,0.1093680954485196,0.274773937817416,0.1622109294446899,0.1125630083727261,0.2879910996146513,2.0114518402151007,208.25,0.2978835805009776,-0.10485748049599292
0.4,10.0,0.8630904723779024,0.8587943848059455,0.1481481481481481,0.0967741935483871,0.9032258064516128,0.8967136150234741,0.8075117370892019,0.1038525963149078,0.1981776765375854,0.8018223234624146,0.8561776061776062,0.3996138996138996,0.0442955518332402,0.1014034829891983,0.1014034829891983,0.126000372231528,0.1474759350429862,0.0214755628114582,0.32060745507089,2.0207298035981944,0.8286629303442754,0.8260162601626017,0.4814814814814814,0.1129032258064516,0.8870967741935484,0.8403755868544601,0.8356807511737089,0.1421404682274247,0.2168949771689497,0.7831050228310502,0.8262548262548263,0.4131274131274131,0.3393410132540567,0.1039917513624981,0.1039917513624981,0.3118109748544531,0.1648991014877006,0.1469118733667524,0.2799913468475777,2.0228159749055816,306.43,0.42328658787540857,-0.1460715538330033
0.6,0.1,0.8598879103282626,0.8562037797863599,0.2222222222222222,0.1021505376344086,0.8978494623655914,0.8826291079812206,0.812206572769953,0.1088777219430485,0.1936218678815489,0.806378132118451,0.8552123552123552,0.4044401544401544,0.1133445002791736,0.0914713302471403,0.0914713302471403,0.1655499720826354,0.1478862027579787,0.0176637693246566,0.3153225078502228,2.00822431643071,0.8238590872698158,0.8222940226171244,0.4814814814814814,0.1021505376344086,0.8978494623655914,0.8497652582159625,0.8450704225352113,0.1538461538461538,0.2191780821917808,0.7808219178082192,0.8185328185328186,0.4189189189189189,0.3276353276353276,0.1170275445573722,0.1170275445573721,0.3176638176638177,0.1606643099130947,0.1569995077507229,0.2666229891882175,2.017264831446118,135.03,0.4446796590342372,-0.05970524718141329
0.6,0.5,0.8542834267413931,0.850328947368421,0.2222222222222222,0.0967741935483871,0.9032258064516128,0.8873239436619719,0.8169014084507042,0.1139028475711892,0.20501138952164,0.7949886104783599,0.8474903474903475,0.4025096525096525,0.1083193746510329,0.1082371959732529,0.1082371959732529,0.1680625348967057,0.1508927915350136,0.0171697433616921,0.3064461028599172,2.0295199955134358,0.8254603682946358,0.8233387358184765,0.4074074074074074,0.1075268817204301,0.8924731182795699,0.8544600938967136,0.8309859154929577,0.1521739130434782,0.2191780821917808,0.7808219178082192,0.8194980694980695,0.4179536679536679,0.2552334943639291,0.1116512004713507,0.1116512004713506,0.2797906602254428,0.1633524819561054,0.1164381782693373,0.2903790854742428,1.9882249142094552,94.54,0.3078971481159032,-0.047622642665317017
0.6,1.0,0.8542834267413931,0.848585690515807,0.1481481481481481,0.1075268817204301,0.8924731182795699,0.8873239436619719,0.7981220657276995,0.1055276381909547,0.2164009111617312,0.7835990888382688,0.8474903474903475,0.3928571428571428,0.0426205099571933,0.1088740294413011,0.108874029441301,0.1268378931695514,0.1619638964410806,0.0351260032715292,0.332504827442533,2.0315833883211125,0.8430744595676541,0.8411669367909238,0.3333333333333333,0.0913978494623656,0.9086021505376344,0.8779342723004695,0.8356807511737089,0.1371237458193979,0.2009132420091324,0.7990867579908676,0.8359073359073359,0.416988416988417,0.1962095875139353,0.1095153925467668,0.1095153925467667,0.2352285395763656,0.146155545735749,0.0890729938406166,0.2818455941458895,2.004086197809327,117.63,0.1741948248400541,-0.12316273253280002
0.6,3.0,0.8414731785428343,0.8366336633663366,0.1851851851851851,0.1075268817204301,0.8924731182795699,0.8826291079812206,0.8028169014084507,0.1256281407035175,0.2232346241457858,0.7767653758542141,0.833011583011583,0.4015444015444015,0.0595570444816676,0.1157077424253557,0.1157077424253557,0.1554066629443513,0.165380752933108,0.0099740899887566,0.3294865914957482,1.9993228104475256,0.8246597277822257,0.8226720647773279,0.4814814814814814,0.1129032258064516,0.8870967741935484,0.8403755868544601,0.8356807511737089,0.1505016722408027,0.2168949771689497,0.7831050228310502,0.8214285714285714,0.4179536679536679,0.3309798092406787,0.1039917513624981,0.1039917513624981,0.3159915768611421,0.1648991014877006,0.1510924753734414,0.282312999766625,1.9994578233292823,202.1,0.43122958857807897,-0.08760035382437309
0.6,10.0,0.8598879103282626,0.8550124275062138,0.1851851851851851,0.0967741935483871,0.9032258064516128,0.892018779342723,0.812206572769953,0.1021775544388609,0.2072892938496583,0.7927107061503417,0.8532818532818532,0.3947876447876448,0.0830076307463242,0.1105151003012712,0.1105151003012712,0.143681369812023,0.1520317436990227,0.0083503738869996,0.3102934408224699,2.0573251542195177,0.8238590872698158,0.822866344605475,0.4814814814814814,0.1075268817204301,0.8924731182795699,0.8450704225352113,0.8403755868544601,0.157190635451505,0.2123287671232876,0.7876712328767124,0.8194980694980695,0.4237451737451737,0.3242908460299764,0.1048018854028575,0.1048018854028575,0.3193360584664932,0.1599278244218588,0.1594082340446344,0.2770031644037295,1.983209766367124,307.18,0.44152551515805366,-0.10687241962427507
1.0,0.1,0.8614891913530824,0.8557130942452044,0.1481481481481481,0.1075268817204301,0.8924731182795699,0.8873239436619719,0.7981220657276995,0.0954773869346733,0.2095671981776765,0.7904328018223234,0.8561776061776062,0.3899613899613899,0.0526707612134747,0.1020403164572464,0.1020403164572464,0.1218127675414107,0.1585470399490533,0.0367342724076425,0.3309264817685204,2.0466694031940635,0.8286629303442754,0.8254486133768353,0.3703703703703703,0.1021505376344086,0.8978494623655914,0.863849765258216,0.8309859154929577,0.1438127090301003,0.2260273972602739,0.773972602739726,0.8214285714285714,0.4102316602316602,0.22655766134027,0.1238768596258653,0.1238768596258653,0.2570915397002353,0.1640889674473412,0.093002572252894,0.286577068052958,2.025650323446981,224.13,0.2411328355978969,-0.13104758456748306
1.0,0.5,0.8502802241793435,0.8475957620211899,0.1851851851851851,0.1021505376344086,0.8978494623655914,0.8873239436619719,0.8075117370892019,0.1289782244556113,0.1958997722095672,0.8041002277904328,0.8426640926640927,0.415057915057915,0.0562069607295737,0.0937492345751585,0.0937492345751586,0.1570817048203983,0.1490251549219879,0.0080565498984103,0.3290723382283785,1.9455398592293491,0.833466773418735,0.8308943089430895,0.4444444444444444,0.1075268817204301,0.8924731182795699,0.8497652582159625,0.8356807511737089,0.1387959866220735,0.2123287671232876,0.7876712328767124,0.8301158301158301,0.4131274131274131,0.3056484578223708,0.1048018854028575,0.1048018854028575,0.291620215533259,0.1599278244218588,0.1316923911114001,0.2799913468475777,2.0228159749055816,157.26,0.3589007315523581,-0.10514067622922113
1.0,1.0,0.8542834267413931,0.8508196721311475,0.1851851851851851,0.086021505376344,0.913978494623656,0.9014084507042254,0.8215962441314554,0.1189279731993299,0.20501138952164,0.7949886104783599,0.8445945945945946,0.4054054054054054,0.0662572119858551,0.1189898841452959,0.1189898841452959,0.1520565791922575,0.1455164474489921,0.0065401317432654,0.3000426752781982,2.026604018868024,0.8270616493194556,0.823240589198036,0.4074074074074074,0.0967741935483871,0.9032258064516128,0.863849765258216,0.8403755868544601,0.1404682274247491,0.2351598173515981,0.7648401826484018,0.8194980694980695,0.4044401544401544,0.2669391799826582,0.138385623803211,0.138385623803211,0.2739378174160782,0.1659670054499926,0.1079708119660856,0.2680241316726893,2.0778737146884225,208.35,0.3099196453841195,-0.09816128746834657
1.0,3.0,0.8566853482786229,0.8507089241034195,0.1481481481481481,0.1075268817204301,0.8924731182795699,0.8873239436619719,0.7981220657276995,0.100502512562814,0.2164009111617312,0.7835990888382688,0.8503861003861004,0.3899613899613899,0.047645635585334,0.1088740294413011,0.108874029441301,0.1243253303554811,0.1619638964410806,0.0376385660855995,0.3309264817685204,2.0466694031940635,0.8406725380304243,0.8386050283860503,0.4074074074074074,0.0913978494623656,0.9086021505376344,0.8685446009389671,0.8450704225352113,0.1354515050167224,0.2054794520547945,0.7945205479452054,0.834942084942085,0.4140926640926641,0.271955902390685,0.1140816025924289,0.1140816025924289,0.2714294562120649,0.14843865075858,0.1229908054534848,0.2644267537299176,2.0407760760000904,383.67,0.30385122807011394,-0.12296806791957099
1.0,10.0,0.8526821457165733,0.8481848184818482,0.1481481481481481,0.1075268817204301,0.8924731182795699,0.8873239436619719,0.7981220657276995,0.1155778894472361,0.2072892938496583,0.7927107061503417,0.8455598455598455,0.4025096525096525,0.0325702587009119,0.0997624121292281,0.0997624121292282,0.1318630187976921,0.1574080877850442,0.025545068987352,0.3378764723840114,1.9828643634326664,0.8358686949559647,0.83454398708636,0.3703703703703703,0.1021505376344086,0.8978494623655914,0.863849765258216,0.8309859154929577,0.1471571906354515,0.2009132420091324,0.7990867579908676,0.8301158301158301,0.4227799227799227,0.2232131797349188,0.0987627043747238,0.0987627043747237,0.2587637805029109,0.1515318898217705,0.1072318906811404,0.2928070042070488,1.9655282833055507,572.47,0.23909350994714806,-0.13458647664196394
1.5,0.1,0.855884707766213,0.8514851485148515,0.1851851851851851,0.1075268817204301,0.8924731182795699,0.8826291079812206,0.8028169014084507,0.1105527638190954,0.2027334851936218,0.7972665148063781,0.8503861003861004,0.4015444015444015,0.0746324213660896,0.0952066034731917,0.0952066034731917,0.1478689745021403,0.1551301834570259,0.0072612089548856,0.3294865914957482,1.9993228104475256,0.8262610088070457,0.8242914979757086,0.4814814814814814,0.1129032258064516,0.8870967741935484,0.8403755868544601,0.8356807511737089,0.1488294314381271,0.2146118721461187,0.7853881278538812,0.8233590733590733,0.4179536679536679,0.3326520500433543,0.1017086463396671,0.1017086463396671,0.3151554564598042,0.1637575489762851,0.151397907483519,0.282312999766625,1.9994578233292823,220.79,0.42916569137688165,-0.11175839112968905
1.5,0.5,0.8502802241793435,0.8460905349794239,0.1851851851851851,0.0967741935483871,0.9032258064516128,0.892018779342723,0.812206572769953,0.1189279731993299,0.2118451025056947,0.7881548974943052,0.8416988416988417,0.4025096525096525,0.0662572119858551,0.1150709089573076,0.1150709089573076,0.1520565791922575,0.1543096480270409,0.0022530688347833,0.3143036952409409,2.017856087493243,0.8326661329063251,0.8299430431244914,0.4814814814814814,0.1021505376344086,0.8978494623655914,0.8497652582159625,0.8450704225352113,0.1371237458193979,0.2168949771689497,0.7831050228310502,0.8291505791505791,0.4102316602316602,0.3443577356620835,0.1147444395345411,0.1147444395345411,0.3093026136504397,0.1595227574016791,0.1497798562487605,0.2626956457152115,2.0599833797765905,167.47,0.4283133427604866,-0.102043269394961
1.5,1.0,0.8486789431545236,0.8434134217067109,0.2592592592592592,0.0967741935483871,0.9032258064516128,0.8826291079812206,0.8215962441314554,0.1105527638190954,0.2232346241457858,0.7767653758542141,0.8416988416988417,0.3928571428571428,0.1487064954401637,0.1264604305973987,0.1264604305973987,0.1849060115391773,0.1600044088470865,0.0249016026920908,0.2938414754143315,2.0913358409187923,0.8294635708566853,0.8275303643724696,0.4444444444444444,0.1021505376344086,0.8978494623655914,0.8544600938967136,0.8403755868544601,0.1471571906354515,0.2146118721461187,0.7853881278538812,0.8243243243243243,0.416988416988417,0.2972872538089929,0.1124613345117101,0.1124613345117101,0.2958008175399479,0.1583812048902636,0.1374196126496843,0.2737928628845782,2.0153451090329755,211.68,0.3722299509337229,0.018137372166282528
1.5,3.0,0.8518815052041633,0.8462177888611804,0.1481481481481481,0.1075268817204301,0.8924731182795699,0.8873239436619719,0.7981220657276995,0.1088777219430485,0.2186788154897494,0.7813211845102506,0.8445945945945946,0.3938223938223938,0.0392704262050995,0.1111519337693193,0.1111519337693193,0.1285129350455983,0.1631028486050897,0.0345899135594914,0.333034293719535,2.026604017397743,0.8366693354683747,0.8354838709677419,0.4074074074074074,0.1129032258064516,0.8870967741935484,0.8497652582159625,0.8262910798122066,0.1454849498327759,0.1940639269406392,0.8059360730593608,0.833976833976834,0.4247104247104247,0.2619224575746315,0.0811607011341876,0.0811607011341876,0.2764461786200916,0.1534835763735454,0.1229626022465462,0.3019503996415231,1.9455398602946663,387.72,0.2914315140472221,-0.12053839831549196
1.5,10.0,0.8526821457165733,0.8494271685761048,0.1851851851851851,0.1021505376344086,0.8978494623655914,0.8873239436619719,0.8075117370892019,0.1222780569514237,0.1981776765375854,0.8018223234624146,0.8455598455598455,0.4102316602316602,0.0629071282337613,0.0960271389031768,0.0960271389031768,0.1537316210683044,0.150164107085997,0.0035675139823074,0.3263794386158688,1.968428562897631,0.8342674139311449,0.8329297820823245,0.4814814814814814,0.0967741935483871,0.9032258064516128,0.8544600938967136,0.8497652582159625,0.1438127090301003,0.2054794520547945,0.7945205479452054,0.8301158301158301,0.4189189189189189,0.3376687724513811,0.1087052585064074,0.1087052585064074,0.3126470952557909,0.1511268228015908,0.1615202724542001,0.2585435046673623,2.0284718582874857,592.09,0.4372130397756183,-0.11108150513481935
